case_id,material,total_length_mm,n_nodes,n_elements,static_max_deflection_mm,static_max_deflection_um,static_max_vonmises_MPa,static_max_shear_MPa,static_factor_of_safety,modal_num_modes,modal_min_frequency_Hz,modal_max_frequency_Hz,freq_mode1_Hz,freq_mode2_Hz,freq_mode3_Hz,freq_mode4_Hz,freq_mode5_Hz,freq_mode6_Hz,var_E,var_Ff,var_Fr,var_Ft,var_L1,var_L2,var_L3,var_L4,var_R1,var_R2,var_R3,var_R4,var_front_z_fraction,var_housing_it_grade,var_pos_tol_front,var_pos_tol_rear,var_rear_z_fraction,var_rho,var_ri,var_sigma_y,mode
208,AISI_4140,564.6742615315911,46313.0,29033.0,0.013554,13.55,12.76,14.21,57.29,6.0,447.68,2001.41,447.68,1034.97,1094.63,1476.17,1587.16,2001.41,203691.6325971238,677.3512461048724,924.7468095315404,1556.2611018699354,86.29398284504266,447.3701169591164,17.24211449923419,13.768047228197934,52.20279399435806,59.962945930925244,89.99345858776225,52.12197642245877,0.22961281245790607,5.015291682148215,0.007446868479296723,0.014503800614519387,0.7496341100347801,7.892706173600483e-09,27.219691202992216,730.9016160493057,ansys_mapdl
209,AISI_4140,563.2345365275969,35979.0,22181.0,0.011499,11.5,11.97,12.75,51.01,6.0,596.73,2648.09,596.73,1109.64,1159.34,1365.86,1985.53,2648.09,208310.86714816297,202.05863711749893,1399.4578331084363,1476.9758768732818,63.655294872231686,449.49796294618767,32.033924685231014,18.04735402394654,35.114267239334666,54.02612474011263,83.74578275416783,51.46965611884751,0.15482281506567708,5.799243363971552,0.027802747903481986,0.01803064169669996,0.7771994258965776,7.795485766527588e-09,26.193372814850317,610.4503881140491,ansys_mapdl
210,AISI_4140,526.1888419875627,21948.0,11703.0,0.081745,81.75,70.99,79.89,8.82,6.0,428.82,1788.41,428.82,842.37,908.84,1025.8,1114.4,1788.41,200928.98676491305,819.7288025929768,1363.4594373202065,2482.634162760303,84.1409596918634,413.25016762614246,16.34794573137499,12.449768938181816,38.02151073995894,36.731653051910065,91.36630281013925,37.25237352274152,0.17190792451895498,5.194918292153516,0.02707172713418427,0.013330540435076164,0.8063880659565621,7.790329263244696e-09,28.309863769738193,626.0906469848692,ansys_mapdl
211,AISI_4140,504.68918590909675,20657.0,10836.0,0.018934,18.93,13.32,14.98,54.93,6.0,599.39,2147.27,599.39,1064.12,1163.77,1901.6,1926.07,2147.27,203545.6892364236,526.9141872607961,1037.1723193989685,1195.4235302316729,81.93709299389982,383.8035405139244,15.571570049939508,23.37698235133303,49.71778439748619,48.99924808757151,77.56773543163315,42.44216699008283,0.24898824956177473,7.737880351325366,0.02383608820559455,0.024103343836352546,0.8415704181224792,7.792016851028425e-09,33.77621701257634,731.6602766698527,ansys_mapdl
212,AISI_4140,531.4521119674013,33347.0,19427.0,0.028814,28.81,28.49,31.55,26.02,6.0,551.03,2592.99,551.03,1153.14,1202.04,1430.2,2050.57,2592.99,200368.8336790382,714.6600873789605,1172.774721839041,2970.8541639598534,65.15357291628985,426.19349854067696,16.06151621162862,24.043524298805842,38.609478912593325,54.04761546471012,83.47172471144502,35.92329030305885,0.20781698586437936,6.535055805773774,0.011352129525099085,0.018555870869701084,0.6919102814359238,7.881294545718983e-09,31.888079706442014,741.4709965625404,ansys_mapdl
213,AISI_4140,534.4475001742018,37970.0,23196.0,0.009752,9.75,12.45,14.0,59.39,6.0,468.09,2248.29,468.09,945.24,1005.47,1242.15,1640.78,2248.29,200742.52889127313,818.5406742916426,836.3670649815924,1265.2666190934815,73.64686181627204,404.0635588894037,32.556746844272766,24.18033262425328,53.95732135998292,55.92063136832098,82.52288511050618,44.63746061771616,0.179904944492698,7.843108840819282,0.01740821590900109,0.03827016111483911,0.6892834094747198,7.99513844617779e-09,30.644680312390037,739.4206798858675,ansys_mapdl
214,AISI_4140,595.49636042134,25346.0,13782.0,0.490556,490.56,171.31,193.96,4.26,6.0,131.68,1000.84,131.68,251.17,382.74,719.97,915.89,1000.84,213332.7809581902,963.7667502286189,795.4925430406254,1986.625540980945,87.71000596280608,448.9898025573886,36.78253700749209,22.014014893653183,35.842974374633194,36.89939899074173,79.2036068454839,35.00391482826918,0.18142480131118316,7.517510543254569,0.012560106742408442,0.025021445315686248,0.7411681478733021,7.853539442065705e-09,34.53120375573642,730.4824960111903,ansys_mapdl
215,AISI_4140,550.1321142878254,24872.0,13590.0,0.029417,29.42,27.19,30.54,23.52,6.0,573.68,2120.37,573.68,1255.77,1266.08,1443.37,1951.06,2120.37,204637.31241665492,607.4685184964579,305.6181955870049,2538.3686522425883,61.58089828835272,443.4511150235031,20.48583342793209,24.614267548037464,37.76377245181147,47.65469661779326,83.37273618916656,50.792410505994255,0.14496079867493428,5.534301622098074,0.017480276413934657,0.03323306753236907,0.847104354237281,7.764249974021934e-09,33.08065132616755,639.4725317095196,ansys_mapdl
216,AISI_4140,497.71408159284584,22893.0,12105.0,0.068474,68.47,56.88,64.67,11.08,6.0,457.9,1759.88,457.9,1195.38,1232.75,1265.6,1634.67,1759.88,208536.85205788157,555.0880988099129,1418.4130264307817,3484.9732161831776,60.69745495132277,394.6775806546039,18.897697304432324,23.441348682486876,45.86316286708963,44.22171690696237,76.676479980366,51.242125495698254,0.1562252572804261,6.474937797337584,0.026704328851108655,0.00924176173206323,0.8456178679261207,7.937832743497778e-09,34.93965524154926,630.3302041317145,ansys_mapdl
217,AISI_4140,567.0498288303411,31792.0,18806.0,0.03298,32.98,40.38,45.26,18.02,6.0,498.57,2065.78,498.57,821.26,836.86,1146.95,1321.11,2065.78,214063.28145811387,484.8210202866631,591.7032701427668,3179.2915303874765,79.89041963085373,441.0329491790171,23.07105711511474,23.055402905355464,47.835096625325406,50.93757993595365,94.11448074718025,50.51993072630702,0.22923731750172158,7.312505460399616,0.0283684218685522,0.03266025590687593,0.6762685253269506,7.815408790668095e-09,29.992303846079853,727.7307446454702,ansys_mapdl
218,AISI_4140,536.1986027794676,33210.0,19809.0,0.027732,27.73,27.7,31.12,25.25,6.0,612.12,2662.32,612.12,1212.14,1253.17,1431.65,1742.8,2662.32,213019.924929672,878.8385857851508,936.9619913314554,2913.074338134571,72.83883944891994,434.81504427325444,18.378619683194817,10.166099374098435,35.66668520646651,48.180123486279484,89.0807672736237,36.738309116851596,0.19913803314740303,6.236134198435174,0.022166986314241115,0.013075847666419383,0.7550482669976869,7.78604185240522e-09,25.578195785651527,699.4115150940494,ansys_mapdl
219,AISI_4140,569.2158489342946,25836.0,14036.0,0.035145,35.15,28.81,32.43,24.6,6.0,444.13,1899.9,444.13,619.92,718.6,1017.3,1171.9,1899.9,201814.75030978295,500.6733840028409,879.091936166226,1728.7538836882195,63.02303714938881,442.5338403087387,39.92567742033911,23.733294055827926,45.293087683783305,43.95158188277823,72.80640428090786,36.27572350731633,0.24575656872572393,7.8144840087072795,0.006202775499941068,0.026180098054905284,0.6809985887129271,7.989525770672487e-09,32.02702973759057,708.636580047523,ansys_mapdl
220,AISI_4140,522.6731482566202,24927.0,14433.0,0.033433,33.43,28.35,31.21,26.1,6.0,562.57,2291.1,562.57,954.46,964.52,1328.93,1695.83,2291.1,205311.21070967053,765.1066764254821,543.7800546464237,3377.618208140022,85.19210318214598,376.7132358888008,37.06436834029313,23.703440845380264,48.564894431609765,53.83707625912212,71.03111761494543,40.28358171590489,0.24711944138943046,5.861749347980451,0.017843493335896236,0.011947742447559388,0.6591382604257663,7.853273952901005e-09,33.258051078485934,739.7721289819444,ansys_mapdl
221,AISI_4140,514.3931111320721,38762.0,24209.0,0.020615,20.62,27.96,30.41,23.32,6.0,623.97,2434.52,623.97,1183.59,1205.91,1394.62,1555.54,2434.52,212885.23890567967,606.7831688319468,951.6799434655785,3044.088703522635,60.32718213177136,403.6706475904601,39.76112998497041,10.634151424870263,48.04131037137056,49.361829469867494,89.78558250031458,38.560565932048135,0.1970152506294373,6.192860278997317,0.02675463140766678,0.01841929103705995,0.8445870325594067,7.718605105186604e-09,25.331659196292296,652.020745287746,ansys_mapdl
222,AISI_4140,465.5065523244584,21407.0,11946.0,0.028715,28.71,22.67,26.16,29.33,6.0,424.61,2353.13,424.61,591.36,710.97,1402.02,1588.34,2353.13,201745.27078862803,287.58905801848994,1400.2232654479371,1307.935865679746,69.51789935246565,359.2885393415888,24.522335906840013,12.177777723564038,35.30812672301381,36.23750571070444,82.76168579859876,40.57067429502746,0.10591695630553516,5.047809577258106,0.020629968336557735,0.015422471647080648,0.6671987302624406,7.87398833428757e-09,27.1481359525246,664.7788503475941,ansys_mapdl
223,AISI_4140,503.1463247815966,38551.0,23904.0,0.020195,20.19,26.6,28.7,27.0,6.0,621.87,2372.37,621.87,1065.11,1219.02,1307.68,1673.08,2372.37,214206.06331664632,643.7048794760826,1114.163963514145,2908.298079992167,64.98301712118773,380.79471775081583,39.81109447745688,17.55749543213613,49.790074176877425,52.32032608521212,73.28638817026786,50.19573335560324,0.24415442426564693,7.8315059262071305,0.02855126699681131,0.034365466782408746,0.740139739405914,7.990637268634518e-09,25.101922815249825,718.122600634335,ansys_mapdl
224,AISI_4140,518.9038681500967,36219.0,22372.0,0.021364,21.36,24.39,27.36,28.76,6.0,529.89,2763.14,529.89,1342.35,1633.39,2321.5,2439.2,2763.14,206001.0565639764,788.9366305543374,1411.3276525445733,2718.044899545809,86.85883171240891,393.56051283507594,15.980109515512478,22.504414087099406,37.83690324814438,59.889425553980686,70.5293345311209,47.22120307158101,0.17545330675448736,6.046978329664734,0.017341213669501348,0.018233265813250354,0.8494709442870134,7.978790202475208e-09,26.37601904364455,701.4398795687296,ansys_mapdl
225,AISI_4140,473.739072109305,18381.0,9919.0,0.071121,71.12,56.09,63.8,10.77,6.0,460.32,2033.9,460.32,666.64,774.04,1034.3,1181.38,2033.9,204067.78047748553,238.33924946409653,461.8725486432668,2903.698468348282,66.20478094040966,368.645581641521,27.163245669158915,11.725463858215454,44.432709153863456,37.518015214533854,72.5020862807621,48.801119222249305,0.1985149737614864,7.270070837591128,0.02685948525170982,0.013054987232054761,0.6942392383850545,7.709921944771644e-09,28.93828208605818,604.2830059408639,ansys_mapdl
226,AISI_4140,583.9243709379356,27773.0,16030.0,0.058901,58.9,49.64,55.82,13.98,6.0,433.34,1841.41,433.34,534.78,678.44,1123.02,1223.09,1841.41,208336.67555170966,679.4180010839602,346.3471199740641,3136.2517968331067,87.65735189471583,443.1344664672123,30.232868936943184,22.899683639064264,36.54253449956744,39.097880261277815,81.91379172647966,54.931752963694905,0.1649604560166153,5.6038484885100255,0.006178601991824046,0.016656354630849794,0.6966227725413231,7.987281125069628e-09,25.646430622952572,694.0241771022645,ansys_mapdl
227,AISI_4140,533.0413859395775,42348.0,26426.0,0.016019,16.02,23.08,25.4,29.01,6.0,476.54,2788.29,476.54,1113.83,1228.56,1333.9,2132.26,2788.29,209822.94261945758,864.6016054060138,1212.2731430701233,2883.744818005776,75.57653346407407,431.7415061448206,15.378738013606364,10.34460831707643,48.09365007612879,59.36330600124243,83.8310558004987,38.818319721331974,0.1002681136850504,6.587733301589639,0.024256647981379737,0.025495440709768336,0.6544275735501057,7.939572174592184e-09,26.789620886213733,669.4186321629319,ansys_mapdl
228,AISI_4140,512.3115256311889,24130.0,13437.0,0.218508,218.51,130.11,150.23,5.73,6.0,203.28,1211.39,203.28,507.03,658.33,802.46,987.2,1211.39,205988.28795057756,361.0572147310479,667.9098271469377,3058.104033726073,77.10250201858886,383.3758320745464,39.147191788011575,12.685999750042155,42.69618710904732,37.22991429721309,80.89831427977788,41.35283750460897,0.11325319146185445,5.4653457754879575,0.027664830656732444,0.01922173627870677,0.8453098608906808,7.712961451421842e-09,33.199029448719315,745.0429806961301,ansys_mapdl
229,AISI_4140,481.120151158941,37063.0,22693.0,0.018006,18.01,22.94,25.31,29.31,6.0,509.56,2623.65,509.56,1380.99,1382.44,1582.01,2369.57,2623.65,207354.3055783942,793.8579154432349,1088.540978182563,3314.530818483868,60.87864893136535,372.5403393812056,31.26441049233687,16.436752354033132,49.237435994294,58.804008389586585,89.49385630448262,37.16318939181464,0.11278965326074154,6.934669475812766,0.00508479887515039,0.03661925994673371,0.7870400016051043,7.715453955264105e-09,31.659567021471933,672.3233911799576,ansys_mapdl
230,AISI_4140,526.7080456925366,28654.0,16492.0,0.016484,16.48,12.9,14.39,49.24,6.0,443.61,2204.23,443.61,637.88,760.76,1277.3,1552.3,2204.23,209597.99592463626,879.32837759501,334.17329658766397,1427.7699752797369,63.467903508838475,412.46335074896524,39.129071470773304,11.647719963959608,44.87965593519224,48.29845461103873,84.95811961931332,50.57972585501081,0.19424258631931884,6.874938487196127,0.027872934767665086,0.035012051534090594,0.6622838195888868,7.835357051948102e-09,33.78505877793183,635.2655225864085,ansys_mapdl
231,AISI_4140,456.19684371576705,21828.0,11781.0,0.04025,40.25,33.33,34.06,19.43,6.0,547.82,2207.78,547.82,1071.49,1152.26,1613.59,1837.25,2207.78,206729.9688805008,728.1686194707447,1203.0220962555518,3007.9477022982555,75.28895663870296,352.75948696603876,16.82639384574683,11.322006265278493,54.961075949861694,48.82293430701589,78.69736033902863,35.37516214167488,0.2194609313071099,7.212375755341965,0.015321269662266351,0.014444515876334245,0.7593977520140155,7.786502777398965e-09,34.253083796450895,647.546618591229,ansys_mapdl
232,AISI_4140,537.1246163456016,23801.0,12892.0,0.045394,45.39,25.41,28.93,24.95,6.0,506.8,2204.31,506.8,888.32,968.83,1318.31,1610.66,2204.31,200079.98932534977,267.0867855259516,1295.284390801825,1742.256182061286,86.41656079296126,413.74064906921177,23.59216740099521,13.375239082433213,36.46752610741543,45.29900855513028,80.04641369542286,45.31406798909377,0.23158045134904182,6.318640945981582,0.01708584961078201,0.038527337900959885,0.7233057353120479,7.911173134290836e-09,32.312159078005514,634.0865307975076,ansys_mapdl
233,AISI_4140,467.1380206398585,20336.0,11179.0,0.035918,35.92,34.23,39.4,20.47,6.0,436.91,1887.71,436.91,991.57,994.33,1067.02,1342.86,1887.71,205906.9666236732,270.3077205752836,1270.0576405480865,1646.5605606844683,68.02345983970784,355.0240337043006,19.217644267049216,24.872882828800783,53.08188754019903,39.773580144144915,74.63331958971942,54.049050768838505,0.11266461413606767,6.745086754176498,0.017730231020764927,0.022266060067732664,0.8153239688838818,7.719988617359573e-09,31.453893158301117,700.6687897250646,ansys_mapdl
234,AISI_4140,556.1662608057045,19809.0,10578.0,0.073253,73.25,54.4,62.69,12.13,6.0,554.37,2146.02,554.37,780.22,852.37,1152.36,1292.9,2146.02,210296.2325751973,945.7061604831589,507.903232900488,3322.988625503412,81.99543508975043,440.1552376301985,18.089306949589513,15.926281136166093,37.12965076969932,41.32075580114467,79.81609738242578,35.63015016385669,0.227070705860291,5.490571261672284,0.02325977177923796,0.039580964332728695,0.6690505374253644,7.829478325436357e-09,28.461995942704295,659.8449644549668,ansys_mapdl
235,AISI_4140,451.25573300855285,22493.0,12251.0,0.434438,434.44,165.16,190.06,4.15,6.0,169.41,1209.11,169.41,453.46,675.97,686.61,940.0,1209.11,214785.47922087845,600.8325202217029,700.6317039430317,2760.4586034649074,62.43734095062181,350.33941930515545,20.509461759566797,17.969510993208768,40.85788001733669,36.22730809564157,84.91783725259366,49.46751899351347,0.2260154071618147,7.018864302196052,0.01938468037181158,0.02675673457615469,0.8186833161259371,7.731767989360146e-09,33.577781966172296,685.9661766303536,ansys_mapdl
236,AISI_4140,502.16368288588353,32645.0,19221.0,0.02594,25.94,28.05,30.79,21.5,6.0,628.38,2862.76,628.38,1244.48,1292.02,1504.31,2329.74,2862.76,202249.22710683834,870.4112761947205,310.14799367892175,3189.2187345049765,75.1263454261828,394.6289262008384,21.415285059930333,10.993126198931966,35.57751632888605,51.09982464898732,83.1682036042412,37.19439606618549,0.12086213164346984,5.463186818912234,0.014188578619911518,0.02471731162163094,0.7228394670515393,7.803787307024074e-09,28.57722238890382,603.0850521522956,ansys_mapdl
237,AISI_4140,468.49003510553365,23495.0,13060.0,0.026149,26.15,28.27,31.94,21.92,6.0,626.72,2775.62,626.72,1471.49,1535.54,1632.26,2230.38,2775.62,201436.8394861688,971.1221164668374,573.2942873000629,3405.6907699799312,68.30737717600783,358.2669237524359,18.273080508882472,23.642653668207483,40.371914406241714,50.40399251981976,88.19151827525191,42.695112558823666,0.1598029091240424,6.1415392687806865,0.02818207482699773,0.00905133369230234,0.7973681181797426,7.948305527786698e-09,30.190968042786388,619.7199965973018,ansys_mapdl
238,AISI_4140,511.5630248651496,31586.0,18471.0,0.129174,129.17,81.82,94.29,9.06,6.0,143.22,1069.64,143.22,331.39,460.71,582.82,704.89,1069.64,213175.9561041877,921.9724737998145,1097.9947188444548,1016.9457613218834,86.32727007760646,362.4573462790894,38.79396276760569,23.984445740848084,42.979489834249506,36.53615609966519,93.55113047060266,39.571993825411,0.21157755924096544,5.6432156861787215,0.011811726698642482,0.027105956469440886,0.7952405101150696,7.854986797345967e-09,32.987744256813755,740.9897418215888,ansys_mapdl
239,AISI_4140,577.7950620147126,35529.0,21574.0,0.00868,8.68,9.79,10.97,61.39,6.0,508.44,2279.02,508.44,1156.83,1278.41,1668.11,1679.68,2279.02,206213.30802779255,342.43035971205535,300.78616279112464,1162.7527670272682,84.75202721631459,448.1032751151266,31.464673948672083,13.475085734599393,47.5594552279532,58.56143689493673,79.23915929731122,51.223124377514075,0.1661630694592468,7.2101854233993645,0.02610419142555178,0.008554087680877138,0.8274752365842455,7.780570591436304e-09,29.864017281239526,600.9545904332498,ansys_mapdl
240,AISI_4140,467.97706612160374,22483.0,12387.0,0.042894,42.89,37.39,43.15,16.17,6.0,511.18,2208.46,511.18,814.06,906.52,1304.43,1522.2,2208.46,208287.55794999233,421.9132416878637,384.0609004004012,3451.9277951903964,73.3404359113847,354.55033389828134,17.9039222128573,22.18237409908037,51.06025856492077,43.765794962496976,87.87932956206419,40.153053723174466,0.11863708278312896,7.011484383180595,0.025660529460229193,0.017804587042384534,0.6531708191188274,7.797636788796649e-09,32.42607419142711,604.5832300480322,ansys_mapdl
241,AISI_4140,509.2253944097271,21004.0,12042.0,0.129558,129.56,71.97,83.02,9.49,6.0,251.25,1499.88,251.25,350.72,445.54,878.76,936.34,1499.88,202078.89618945334,496.63516984325923,1331.5959143032578,3004.1653342701366,86.99273710799892,373.76134771238696,27.12033519899523,21.350974390346007,41.52678323404811,35.30924144725468,89.65256336587456,51.792951794747665,0.13043618218418537,6.320650879193114,0.021010005302765856,0.013365630866661513,0.6532409881338733,7.751338414351011e-09,29.19128179414391,682.864589685676,ansys_mapdl
242,AISI_4140,510.6285000368142,28377.0,16323.0,0.016762,16.76,18.29,20.32,35.03,6.0,581.62,2360.63,581.62,1414.14,1442.8,1603.98,2174.44,2360.63,201003.8939470415,795.3003359183,1195.0996807848942,2040.4554935559406,80.52060105820992,370.56614639057335,37.682433321588064,21.859319266442874,44.54043513735511,53.63903892439998,70.9474187223927,52.30622620142016,0.11462705307169119,7.85970773696976,0.017742697000266518,0.015548944460292716,0.8317890173130909,7.711911449367027e-09,34.2125902991493,640.7652491912488,ansys_mapdl
243,AISI_4140,549.7623515405651,33888.0,19788.0,0.012168,12.17,17.21,18.46,42.88,6.0,559.14,2361.79,559.14,1305.27,1475.64,1845.18,1852.18,2361.79,213577.57718872066,740.8762652175826,1359.017634258121,1519.9711475348317,81.00864309613365,426.5198101417929,18.90619043624421,23.32770786639429,44.967625541810804,54.66367475998686,92.25951981071537,38.46484639548369,0.14216620269422742,7.057602136766365,0.013003064968786948,0.016219107112883317,0.8423777574135781,7.768983419089493e-09,31.619828369293245,737.8773328203865,ansys_mapdl
244,AISI_4140,582.6085408909194,37676.0,22393.0,0.039982,39.98,27.64,31.76,26.05,6.0,497.18,2314.99,497.18,1189.56,1250.4,1342.11,1756.53,2314.99,205297.25174949245,950.9938359668416,1144.5598349671707,3223.1919806812734,86.37316146122909,446.68549072349055,29.369876139900395,20.180012566299332,38.56938183923985,55.4536309707113,86.69771964536618,35.61375571407996,0.2152002419962737,6.196598237979758,0.025840079785993113,0.021677147658238492,0.7880112934986285,7.813041492213569e-09,32.339104220577916,720.1634621536801,ansys_mapdl
245,AISI_4140,538.57110226054,31849.0,18410.0,0.041118,41.12,47.31,53.1,14.88,6.0,514.41,2380.37,514.41,1364.86,1440.61,1702.37,2149.44,2380.37,204419.0535608771,490.90779693747186,1403.525969880903,2697.820552381748,73.03906093505017,434.9298596976208,18.40910636576332,12.19307526210556,36.19066432285596,56.01344567831477,78.61611039624076,52.474971167653734,0.20010356320980277,5.335763680731149,0.010919392421689409,0.02502595545273076,0.8018903099298476,7.978267592708528e-09,33.0509245998973,704.0177576994452,ansys_mapdl
246,AISI_4140,567.2683674436054,24599.0,13915.0,0.058928,58.93,42.51,47.75,17.58,6.0,429.6,1663.96,429.6,572.96,619.67,743.65,850.91,1663.96,210418.29680911888,317.82979298001806,389.8176952864012,2390.8013518305183,89.08552509419616,432.26224011473045,33.91895753665986,12.00164469801889,50.665480950092665,40.30303145135791,79.6323951864503,40.32803753993852,0.2145004330199375,7.042903453364284,0.024826229263280333,0.030639028788773788,0.680334813559804,7.721699867831867e-09,28.824942952145676,747.4849870443251,ansys_mapdl
247,AISI_4140,559.0590678845826,24984.0,13485.0,0.243064,243.06,117.44,135.55,5.36,6.0,173.28,1061.28,173.28,471.09,533.43,590.95,720.31,1061.28,201069.06900412383,632.3588962228121,1158.4642208505534,1543.005251768547,69.58873471037937,445.8587873122741,21.175723458851557,22.435822403077587,43.87691909376709,35.782066127772474,82.44364043654033,41.68837526515973,0.1963296020301084,6.383211547092603,0.01626644777072596,0.019306994858168898,0.8419083312708582,7.966267842846296e-09,32.64623943184312,629.7133774942778,ansys_mapdl
248,AISI_4140,507.17434799688755,40985.0,25270.0,0.016935,16.94,12.78,14.01,49.02,6.0,448.76,2528.56,448.76,978.37,1006.63,1402.76,1996.43,2528.56,200706.236416002,648.4049034450613,454.00588264957423,1724.8488303898503,86.79205644385398,365.3654266389068,30.749844937771208,24.26701997635551,39.59647510480174,59.4293962827907,93.12018968003534,50.77012953915523,0.23678490353589443,5.116718222730828,0.012426950975059458,0.0261482477730204,0.6785665056192455,7.855468565134306e-09,30.240364668219875,626.2122204420431,ansys_mapdl
249,AISI_4140,552.4534232032354,50363.0,31820.0,0.011172,11.17,10.75,12.09,64.11,6.0,475.55,2016.34,475.55,996.68,1097.55,1255.42,1421.61,2016.34,205029.08276320942,728.9332763937159,1321.0755858093257,1140.5618171429833,76.65960467109315,419.37823021048854,34.16336983587902,22.252218485774563,51.6644939033895,55.23168101224581,93.25981411436834,50.89160849595389,0.24567248474743983,5.247722691007533,0.01814180125791128,0.022172272286989883,0.7988119564119753,7.754159495518416e-09,26.30701149340488,688.9933777459344,ansys_mapdl
250,AISI_4140,517.3533127596245,47203.0,29678.0,0.016343,16.34,25.25,27.7,24.1,6.0,512.42,2392.85,512.42,1201.28,1289.51,1704.66,1834.57,2392.85,205365.40803904308,488.1941763918991,355.36766938532355,2531.2641848989633,81.22271099236143,405.04798660631263,19.853736153274745,11.228879007675737,54.12948817728781,55.37443966776767,93.89125129840492,48.06866091754018,0.14370038727423615,6.491621644338068,0.016674844994779586,0.024227037904848578,0.82873290952977,7.864501218051368e-09,26.027625366245676,608.5229440697215,ansys_mapdl
